sgsv_by_taxon_id,full_scientific_name,species,species_epithet,infraspesific_epithet,genus,taxon_authority,vernacular_name,itis_tsn,accessions,seeds,seed_boxes,countries,continents,sgsv_taxon_id
1033942,Desmodium ramosissimum,Desmodium ramosissimum,ramosissimum,,Desmodium,,ticktrefoil,,6,6000,5,3,1,1485
1033943,Desmodium rhytidophyllum,Desmodium rhytidophyllum,rhytidophyllum,,Desmodium,,,,4,3600,3,1,0,6544
1033944,Desmodium salicifolium,Desmodium salicifolium,salicifolium,,Desmodium,,ticktrefoil,,8,7300,7,3,2,1486
1033945,Desmodium salicifolium (Poir.) DC.,Desmodium salicifolium,salicifolium,,Desmodium,(Poir.) DC.,ticktrefoil,,3,1500,1,2,1,1487
1033946,Desmodium sandwicense,Desmodium sandwicense,sandwicense,,Desmodium,E Mey,Hawai'i ticktrefoil,502021,33,33000,5,2,1,1488
1033947,Desmodium sandwicense,Desmodium sandwicense,sandwicense,,Desmodium,E Mey,Hawai'i ticktrefoil,502021,12,5200,5,2,2,1488
1033948,Desmodium sandwicense E.Mey,Desmodium sandwicense,sandwicense,,Desmodium,E.Mey,Hawai'i ticktrefoil,502021,2,1000,1,1,0,1489
1033949,Desmodium sandwicense x intortum,Desmodium sandwicense x intortum,sandwicense x intortum,,Desmodium,,ticktrefoil,,3,2800,3,1,0,1490
1033950,Desmodium sclerophyllum,Desmodium sclerophyllum,sclerophyllum,,Desmodium,,ticktrefoil,,2,2000,2,1,1,1491
1033951,Desmodium scorpiurus,Desmodium scorpiurus,scorpiurus,,Desmodium,Sw Desv,scorpion ticktrefoil,25826,150,147800,29,14,4,1492
1033952,Desmodium scorpiurus (Sw.) Desv.,Desmodium scorpiurus,scorpiurus,,Desmodium,(Sw.) Desv.,scorpion ticktrefoil,25826,1,500,1,1,1,1493
1033954,Desmodium sericophyllum,Desmodium sericophyllum,sericophyllum,,Desmodium,Schldl,ticktrefoil,506330,14,13600,10,1,0,1495
1033955,Desmodium sericophyllum Schltdl.,Desmodium sericophyllum,sericophyllum,,Desmodium,Schltdl.,ticktrefoil,506330,1,500,1,1,1,1496
1033956,Desmodium setigerum,Desmodium setigerum,setigerum,,Desmodium,,ticktrefoil,,2,2000,2,2,1,1497
1033957,Desmodium sp.,Desmodium sp.,sp.,,Desmodium,,ticktrefoil,,63,59000,25,14,4,1498
1033958,Desmodium strigillosum,Desmodium strigillosum,strigillosum,,Desmodium,,ticktrefoil,,19,19000,9,3,1,1499
1033959,Desmodium strobilaceum,Desmodium strobilaceum,strobilaceum,,Desmodium,,ticktrefoil,,3,3000,3,1,1,1500
1033960,Desmodium styracifolium,Desmodium styracifolium,styracifolium,,Desmodium,,ticktrefoil,,79,77200,21,5,1,1501
1033961,Desmodium subsericeum,Desmodium subsericeum,subsericeum,,Desmodium,,ticktrefoil,,2,2000,2,1,0,1502
1033962,Desmodium tortuosum,Desmodium tortuosum,tortuosum,,Desmodium,Sw DC,dixie ticktrefoil,25830,272,270300,35,22,6,1503
1033963,Desmodium tortuosum,Desmodium tortuosum,tortuosum,,Desmodium,Sw DC,dixie ticktrefoil,25830,9,3700,5,6,5,1503
1033964,Desmodium tortuosum (Sw.) DC.,Desmodium tortuosum,tortuosum,,Desmodium,(Sw.) DC.,dixie ticktrefoil,25830,8,4000,1,4,1,1504
1033965,Desmodium trichostachyum,Desmodium trichostachyum,trichostachyum,,Desmodium,,,,1,1000,1,1,0,7972
1033966,Desmodium triflorum,Desmodium triflorum,triflorum,,Desmodium,L DC,threeflower ticktrefoil,25831,73,71200,18,13,4,5025
1033967,Desmodium uncinatum,Desmodium uncinatum,uncinatum,,Desmodium,auct non Jacq DC,ticktrefoil,512209,20,17700,12,5,2,1505
1033968,Desmodium uncinatum,Desmodium uncinatum,uncinatum,,Desmodium,auct non Jacq DC,ticktrefoil,512209,4,1200,3,2,2,1505
1033969,Desmodium varians,Desmodium varians,varians,,Desmodium,,,,5,4400,3,2,1,6545
1033970,Desmodium velutinum,Desmodium velutinum,velutinum,,Desmodium,,ticktrefoil,,156,152700,22,11,3,1506
1033971,Desmodium velutinum (Willd.) DC.,Desmodium velutinum,velutinum,,Desmodium,(Willd.) DC.,ticktrefoil,,2,1000,1,2,1,1507
1033972,Desmodium wigginsii,Desmodium wigginsii,wigginsii,,Desmodium,Schub,ticktrefoil,512210,12,12000,6,1,0,1508
1033973,Dialium guineense,Dialium guineense,guineense,,Dialium,Willd,velvet tamarind,506249,1,500,1,1,1,7518
1033974,Dianthus arenarius L.,Dianthus arenarius,arenarius,,Dianthus,,,,1,500,1,0,0,10357
1033975,Dianthus armeria,Dianthus armeria,armeria,,Dianthus,L,Deptford pink,20276,1,100,1,1,1,5973
1033976,Dianthus armeria,Dianthus armeria,armeria,,Dianthus,L,Deptford pink,20276,1,500,1,1,1,5973
1033977,Dianthus barbatus,Dianthus barbatus,barbatus,,Dianthus,L,sweetwilliam,20277,12,6000,2,1,1,5974
1033978,Dianthus barbatus,Dianthus barbatus,barbatus,,Dianthus,L,sweetwilliam,20277,2,1000,2,2,2,5974
1033979,Dianthus barbatus L.,Dianthus barbatus,barbatus,,Dianthus,L.,sweetwilliam,20277,12,6000,5,3,1,1509
1033980,Dianthus barbatus L.,Dianthus barbatus,barbatus,,Dianthus,L.,sweetwilliam,20277,1,500,1,0,0,1509
1033981,Dianthus carthusianorum,Dianthus carthusianorum,carthusianorum,,Dianthus,L,clusterhead,502027,4,2000,3,2,1,5975
1033982,Dianthus carthusianorum L. subsp. superbus,Dianthus carthusianorum,carthusianorum,,Dianthus,,,,1,1000,1,1,1,9206
1033983,Dianthus caryophyllus,Dianthus caryophyllus,caryophyllus,,Dianthus,L,carnation,506587,3,1500,2,2,2,5976
1033984,Dianthus caryophyllus L.,Dianthus caryophyllus,caryophyllus,,Dianthus,,,,10,5000,4,0,0,6971
1033985,Dianthus caryophyllus L.,Dianthus caryophyllus,caryophyllus,,Dianthus,,,,5,2500,2,0,0,6971
1033986,Dianthus chinensis,Dianthus chinensis,chinensis,,Dianthus,L,rainbow pink,502028,3,1500,1,2,2,1510
1033987,Dianthus chinensis,Dianthus chinensis,chinensis,,Dianthus,L,rainbow pink,502028,1,500,1,1,1,1510
1033988,Dianthus chinensis L.,Dianthus chinensis,chinensis,,Dianthus,L.,rainbow pink,502028,9,4500,5,1,1,1511
1033989,Dianthus chinensis L.,Dianthus chinensis,chinensis,,Dianthus,L.,rainbow pink,502028,3,1500,2,0,0,1511
1033990,Dianthus cretaceus,Dianthus cretaceus,cretaceus,,Dianthus,,pink,,1,100,1,1,1,1512
1033991,Dianthus deltoides,Dianthus deltoides,deltoides,,Dianthus,L,maiden pink,20278,1,500,1,1,1,5977
1033992,Dianthus humilis,Dianthus humilis,humilis,,Dianthus,,,,1,500,1,1,1,9795
1033993,Dianthus longicalyx,Dianthus longicalyx,longicalyx,,Dianthus,,,,1,500,1,1,1,5978
1033994,Dianthus lusitanus,Dianthus lusitanus,lusitanus,,Dianthus,,,,1,100,1,1,1,10729
1033996,Dianthus sp.,Dianthus sp.,sp.,,Dianthus,,pink,,2,1000,1,2,2,1513
1033997,Dianthus spp.,Dianthus spp.,spp.,,Dianthus,,,,1,500,1,1,1,9796
1033998,Dianthus sylvestris,Dianthus sylvestris,sylvestris,,Dianthus,Wulfen,woodland pink,502030,1,500,1,1,1,9797
1033999,Dianthus versicolor,Dianthus versicolor,versicolor,,Dianthus,,,,1,100,1,1,1,9798
1034000,Dianthus versicolor,Dianthus versicolor,versicolor,,Dianthus,,,,1,500,1,1,1,9798
1034001,Dicerma biarticulatum,Dicerma biarticulatum,biarticulatum,,Dicerma,,,,1,200,1,1,1,7670
1034002,Dichanthelium acuminatum subsp. spretum,Dichanthelium acuminatum,acuminatum,,Dichanthelium,,,,1,100,1,1,1,5979
1034003,Dichanthelium clandestinum,Dichanthelium clandestinum,clandestinum,,Dichanthelium,L Gould,deertongue,41656,27,13500,1,1,1,9799
1034004,Dichanthelium scoparium,Dichanthelium scoparium,scoparium,,Dichanthelium,Lam Gould,velvet panicum,41651,1,100,1,1,1,1514
1034005,Dichanthelium spp.,Dichanthelium spp.,spp.,,Dichanthelium,,,,2,1000,1,1,1,9800
1034006,Dichanthium annulatum,Dichanthium annulatum,annulatum,,Dichanthium,Forsk Stapf,Kleberg's bluestem,41679,7,700,2,3,1,1515
1034007,Dichanthium annulatum,Dichanthium annulatum,annulatum,,Dichanthium,Forsk Stapf,Kleberg's bluestem,41679,1,100,1,1,1,1515
1034008,Dichanthium aristatum,Dichanthium aristatum,aristatum,,Dichanthium,Poir C E Hubbard,Angleton bluestem,41680,1,1000,1,1,0,1516
1034009,Dichanthium aristatum,Dichanthium aristatum,aristatum,,Dichanthium,Poir C E Hubbard,Angleton bluestem,41680,1,500,1,1,1,1516
1034010,Dichanthium foveolatum,Dichanthium foveolatum,foveolatum,,Dichanthium,,bluestem,,1,100,1,1,1,1517
1034011,Dichanthium sericeum,Dichanthium sericeum,sericeum,,Dichanthium,R Br A Camus,silky bluestem,41681,21,840,1,1,1,9010
1034012,Dichanthium sp.,Dichanthium sp.,sp.,,Dichanthium,,,,1,1000,1,1,1,8662
1034013,Dichelachne crinita,Dichelachne crinita,crinita,,Dichelachne,,,,1,500,1,1,1,7671
1034014,Dichrostachys cinerea,Dichrostachys cinerea,cinerea,,Dichrostachys,L Wight & Arn,aroma,26668,4,2200,3,3,2,1518
1034015,Dichrostachys cinerea (L.) Wight & Arn.,Dichrostachys cinerea,cinerea,,Dichrostachys,(L.) Wight & Arn.,aroma,26668,1,500,1,1,1,1519
1034016,Dicranostigma leptopodum (Maxim.) Fedde,Dicranostigma leptopodum,leptopodum,,Dicranostigma,,,,2,1000,2,0,0,10617
1034017,Dictamnus albus L.,Dictamnus albus,albus,,Dictamnus,L.,gasplant,502054,4,2500,4,3,1,1520
1034018,Dictamnus albus L. f. rubrus,Dictamnus albus,albus,,Dictamnus,,,,1,1000,1,1,1,9207
1034019,Diervilla lonicera,Diervilla lonicera,lonicera,,Diervilla,P Mill,northern bush honeysuckle,35310,1,500,1,1,1,6546
1034020,Diervilla rivularis,Diervilla rivularis,rivularis,,Diervilla,Gattinger,mountain bush honeysuckle,35311,1,500,1,1,1,9801
1034021,Digitalis ferruginea L.,Digitalis ferruginea,ferruginea,,Digitalis,,,,1,500,1,1,1,8663
1034022,Digitalis ferruginea L. subsp. ferruginea,Digitalis ferruginea,ferruginea,subsp. ferruginea,Digitalis,,rusty foxglove,,5,2000,4,2,1,1521
1034023,Digitalis ferruginea L. subsp. ferruginea,Digitalis ferruginea,ferruginea,subsp. ferruginea,Digitalis,,rusty foxglove,,1,500,1,0,0,1521
1034024,Digitalis grandiflora Mill.,Digitalis grandiflora,grandiflora,,Digitalis,Mill.,yellow foxglove,502057,15,6000,5,3,1,1522
1034025,Digitalis lanata Ehrh.,Digitalis lanata,lanata,,Digitalis,Ehrh.,Grecian foxglove,33583,5,3500,3,3,1,1523
1034026,Digitalis lanata Ehrh.,Digitalis lanata,lanata,,Digitalis,Ehrh.,Grecian foxglove,33583,1,500,1,0,0,1523
1034027,Digitalis lanata Ehrh. subsp. lanata,Digitalis lanata,lanata,,Digitalis,,,,3,1500,2,0,0,8664
1034028,Digitalis lutea L.,Digitalis lutea,lutea,,Digitalis,L.,straw foxglove,33584,4,2000,2,1,0,1524
1034029,Digitalis lutea L.,Digitalis lutea,lutea,,Digitalis,L.,straw foxglove,33584,1,500,1,0,0,1524
1034030,Digitalis lutea L. subsp. australis (Ten.)  Arcang.,Digitalis lutea,lutea,,Digitalis,,,,1,500,1,0,0,10443
1034031,Digitalis lutea L. subsp. lutea,Digitalis lutea,lutea,subsp. lutea,Digitalis,,straw foxglove,,6,2500,5,2,1,1525
1034032,Digitalis obscura L.,Digitalis obscura,obscura,,Digitalis,,,,2,1000,1,1,1,8665
1034033,Digitalis parviflora Jacq.,Digitalis parviflora,parviflora,,Digitalis,Jacq.,foxglove,,4,2500,4,2,1,1526
1034034,Digitalis purpurea,Digitalis purpurea,purpurea,,Digitalis,L,purple foxglove,33585,1,500,1,1,1,10785
1034035,Digitalis purpurea L.,Digitalis purpurea,purpurea,,Digitalis,L.,purple foxglove,33585,10,6000,5,4,1,1527
1034036,Digitalis purpurea L.,Digitalis purpurea,purpurea,,Digitalis,L.,purple foxglove,33585,1,500,1,0,0,1527
1034093,Dipsacus sativus (L.) Honck.,Dipsacus sativus,sativus,,Dipsacus,,,,6,3500,5,3,1,6972
1034037,Digitalis purpurea L. subsp. amandiana (Samp.) Hinz,Digitalis purpurea,purpurea,subsp. amandiana,Digitalis,(Samp.) Hinz,purple foxglove,,1,500,1,1,0,1528
1034038,Digitalis purpurea L. subsp. heywoodii P. &  M.Silva,Digitalis purpurea,purpurea,,Digitalis,,,,1,500,1,1,1,10348
1034039,Digitalis purpurea L. subsp. purpurea,Digitalis purpurea,purpurea,subsp. purpurea,Digitalis,,purple foxglove,,9,4500,6,3,1,1529
1034040,Digitalis purpurea L. var. gloxiniiflora hort. ex L. H. Bailey,Digitalis purpurea,purpurea,,Digitalis,,,,1,1000,1,1,1,9208
1034041,Digitalis purpurea L. x D. thapsi L.,Digitalis purpurea,purpurea,,Digitalis,,,,2,1000,1,0,0,8666
1034043,Digitalis thapsi L.,Digitalis thapsi,thapsi,,Digitalis,,,,2,1000,2,2,1,5409
1034044,Digitalis viridiflora Lindl.,Digitalis viridiflora,viridiflora,,Digitalis,,,,1,500,1,0,0,10495
1034045,Digitaria bicornis,Digitaria bicornis,bicornis,,Digitaria,Lam Roemer & J A Schultes ex Loud,Asian crabgrass,40616,1,500,1,1,1,9802
1034046,Digitaria californica,Digitaria californica,californica,,Digitaria,Benth Henr,Arizona cottontop,40618,1,100,1,1,1,1531
1034047,Digitaria californica,Digitaria californica,californica,,Digitaria,Benth Henr,Arizona cottontop,40618,1,100,1,1,1,1531
1034048,Digitaria ctenantha,Digitaria ctenantha,ctenantha,,Digitaria,,,,1,100,1,1,1,10733
1034049,Digitaria diagonalis,Digitaria diagonalis,diagonalis,,Digitaria,Nees Stapf,,40621,2,400,2,2,1,10928
1034050,Digitaria didactyla,Digitaria didactyla,didactyla,,Digitaria,Willd,crabgrass,40622,1,100,1,1,1,10651
1034051,Digitaria eriantha,Digitaria eriantha,eriantha,,Digitaria,Steud,pangolagrass,40626,2,200,1,2,1,9803
1034052,Digitaria eriantha,Digitaria eriantha,eriantha,,Digitaria,Steud,pangolagrass,40626,3,1100,2,2,1,9803
1034053,Digitaria exilis,Digitaria exilis,exilis,,Digitaria,Kippist Stapf,fonio,40628,1,500,1,1,1,7672
1034054,Digitaria ischaemum (Schreb. ex  Schweigg.) Schreb. ex Muhl.,Digitaria ischaemum,ischaemum,,Digitaria,,,,1,500,1,1,1,8667
1034055,Digitaria leptorrhachis,Digitaria leptorrhachis,leptorrhachis,,Digitaria,,,,1,100,1,1,1,10662
1034056,Digitaria milanjiana,Digitaria milanjiana,milanjiana,,Digitaria,Rendle Stapf,Madagascar crabgrass,40640,1,100,1,1,1,9804
1034057,Digitaria milanjiana,Digitaria milanjiana,milanjiana,,Digitaria,Rendle Stapf,Madagascar crabgrass,40640,1,500,1,1,1,9804
1034058,Digitaria nodosa,Digitaria nodosa,nodosa,,Digitaria,,,,1,100,1,1,1,10731
1034059,Digitaria sanguinalis (L.) Scop.,Digitaria sanguinalis,sanguinalis,,Digitaria,(L.) Scop.,purple crabgrass,40604,8,4000,5,5,2,1532
1034060,Digitaria sp.,Digitaria sp.,sp.,,Digitaria,,,,1,200,1,1,1,6547
1034061,Digitaria spp.,Digitaria spp.,spp.,,Digitaria,,,,1,100,1,1,1,10674
1034062,Dimorphotheca pluvialis (L.) Moench,Dimorphotheca pluvialis,pluvialis,,Dimorphotheca,(L.) Moench,cape marigold,,14,8000,6,1,1,1533
1035990,Iris pallida Lam.,Iris pallida,pallida,,Iris,,,,1,1000,1,1,1,9232
1034063,Dimorphotheca pluvialis (L.) Moench,Dimorphotheca pluvialis,pluvialis,,Dimorphotheca,(L.) Moench,cape marigold,,1,500,1,0,0,1533
1034064,Dimorphotheca sinuata DC.,Dimorphotheca sinuata,sinuata,,Dimorphotheca,DC.,glandular cape marigold,37246,2,1000,2,1,1,1534
1034065,Dimorphotheca sinuata DC.,Dimorphotheca sinuata,sinuata,,Dimorphotheca,DC.,glandular cape marigold,37246,1,500,1,0,0,1534
1034066,Dioclea apurensis,Dioclea apurensis,apurensis,,Dioclea,,dioclea,,2,400,1,1,1,1535
1034067,Dioclea aurea,Dioclea aurea,aurea,,Dioclea,,dioclea,,1,200,1,1,1,1536
1034068,Dioclea bicolor,Dioclea bicolor,bicolor,,Dioclea,,,,1,100,1,1,1,7673
1034069,Dioclea crenata,Dioclea crenata,crenata,,Dioclea,,dioclea,,5,1000,5,1,1,1537
1034070,Dioclea guianensis,Dioclea guianensis,guianensis,,Dioclea,,dioclea,,128,25900,27,7,2,1538
1034071,Dioclea holtiana,Dioclea holtiana,holtiana,,Dioclea,,dioclea,,11,2200,7,2,2,1539
1034072,Dioclea lasiophylla,Dioclea lasiophylla,lasiophylla,,Dioclea,,,,1,200,1,1,1,10887
1034073,Dioclea sericea,Dioclea sericea,sericea,,Dioclea,,dioclea,,12,2400,9,1,1,1540
1034074,Dioclea sp.,Dioclea sp.,sp.,,Dioclea,,dioclea,,9,1800,6,3,1,1541
1034075,Dioclea trujillensis,Dioclea trujillensis,trujillensis,,Dioclea,,dioclea,,1,200,1,1,1,1542
1034076,Dioclea valliana,Dioclea valliana,valliana,,Dioclea,,dioclea,,4,400,3,1,1,1543
1034077,Dioclea virgata,Dioclea virgata,virgata,,Dioclea,,dioclea,,22,4400,18,3,1,1544
1034078,Diodia virginiana,Diodia virginiana,virginiana,,Diodia,L,Virginia buttonweed,34790,1,500,1,1,1,5980
1034079,Diospyros scabra,Diospyros scabra,scabra,,Diospyros,,,,1,500,1,1,1,7519
1034080,Diplocyclos palmatus (L.) C.Jeffrey,Diplocyclos palmatus,palmatus,,Diplocyclos,,,,3,1500,3,0,0,8668
1034081,Diplotaxis erucoides (L.) DC.,Diplotaxis erucoides,erucoides,,Diplotaxis,(L.) DC.,white wallrocket,23117,2,1000,1,2,1,1545
1034082,Diplotaxis muralis,Diplotaxis muralis,muralis,,Diplotaxis,L DC,annual wallrocket,23118,2,400,1,1,1,9011
1034083,Diplotaxis muralis (L.) DC.,Diplotaxis muralis,muralis,,Diplotaxis,(L.) DC.,annual wallrocket,23118,4,1500,4,3,1,1546
1034084,Diplotaxis sp.,Diplotaxis sp.,sp.,,Diplotaxis,,wallrocket,,2,1000,1,2,2,1547
1034085,Diplotaxis tenuifolia,Diplotaxis tenuifolia,tenuifolia,,Diplotaxis,L DC,perennial wallrocket,502098,4,800,1,1,1,9012
1034086,Diplotaxis tenuifolia (L.) DC.,Diplotaxis tenuifolia,tenuifolia,,Diplotaxis,(L.) DC.,perennial wallrocket,502098,9,3500,6,3,1,1548
1034087,Diplotaxis tenuifolia (L.) DC.,Diplotaxis tenuifolia,tenuifolia,,Diplotaxis,(L.) DC.,perennial wallrocket,502098,1,500,1,1,1,1548
1034088,Diplotaxis tenuisiliqua,Diplotaxis tenuisiliqua,tenuisiliqua,,Diplotaxis,,,,1,100,1,1,1,9013
1034089,Dipsacus fullonum,Dipsacus fullonum,fullonum,,Dipsacus,L,common teasel,35404,2,1000,1,1,1,10921
1034090,Dipsacus fullonum L.,Dipsacus fullonum,fullonum,,Dipsacus,L.,common teasel,35404,7,3500,6,3,1,1549
1034091,Dipsacus laciniatus L.,Dipsacus laciniatus,laciniatus,,Dipsacus,,,,3,1500,2,1,1,8669
1034092,Dipsacus pilosus L.,Dipsacus pilosus,pilosus,,Dipsacus,,,,1,500,1,0,0,8670
1034094,Dipsacus sp.,Dipsacus sp.,sp.,,Dipsacus,,teasel,,1,500,1,1,1,1550
1034095,Dodonaea viscosa,Dodonaea viscosa,viscosa,,Dodonaea,L Jacq,hopbush,28675,1,500,1,1,1,7520
1034096,Dolichopsis paraguariensis,Dolichopsis paraguariensis,paraguariensis,,Dolichopsis,,,,6,5600,5,2,1,6548
1034097,Dolichopsis sp.,Dolichopsis sp.,sp.,,Dolichopsis,,,,1,1000,1,1,1,6549
1034098,Dolichos lablab Linn,Dolichos lablab Linn,lablab Linn,,Dolichos,,,,1,500,1,1,1,10312
1034099,Dolichos leucomelas,Dolichos leucomelas,leucomelas,,Dolichos,,,,1,1000,1,1,0,7674
1034100,Dolichos sericeus,Dolichos sericeus,sericeus,,Dolichos,,,,1,800,1,1,0,10879
1034101,Dolichos sp.,Dolichos sp.,sp.,,Dolichos,,,,1,1000,1,1,0,1551
1034102,Dolichos trilobus,Dolichos trilobus,trilobus,,Dolichos,,,,10,9800,7,2,1,1552
1034103,Dombeya burgessiae,Dombeya burgessiae,burgessiae,,Dombeya,Gerrard ex Harv,,21575,1,500,1,1,1,7521
1034104,Dombeya goetzenii,Dombeya goetzenii,goetzenii,,Dombeya,,,,2,1000,2,1,1,1553
1034105,Doronicum orientale Hoffm.,Doronicum orientale,orientale,,Doronicum,,,,1,,1,1,0,5635
1034106,Dorycnium pentaphyllum Scop.,Dorycnium pentaphyllum,pentaphyllum,,Dorycnium,,,,1,300,1,1,1,10611
1034107,Dorycnium pentaphyllum Scop. subsp. germanicum (Gremli) Gams,Dorycnium pentaphyllum,pentaphyllum,,Dorycnium,,,,1,,1,1,1,5410
1034108,Dorycnium pentaphyllum Scop. subsp.  herbaceum (Vill.) Rouy,Dorycnium pentaphyllum,pentaphyllum,,Dorycnium,,,,1,200,1,1,1,8671
1034109,Dorycnium pentaphyllum Scop. subsp. herbaceum (Vill.) Rouy,Dorycnium pentaphyllum,pentaphyllum,subsp. herbaceum,Dorycnium,(Vill.) Rouy,,,2,1000,1,1,1,1554
1034110,Dracocephalum diversifolium Rupr.,Dracocephalum diversifolium,diversifolium,,Dracocephalum,Rupr.,dragonhead,,1,500,1,1,0,1555
1034111,Dracocephalum grandiflorum L.,Dracocephalum grandiflorum,grandiflorum,,Dracocephalum,,,,1,500,1,0,0,9426
1034112,Dracocephalum integrifolium Bunge,Dracocephalum integrifolium,integrifolium,,Dracocephalum,Bunge,dragonhead,,1,500,1,1,0,1556
1034113,Dracocephalum moldavica,Dracocephalum moldavica,moldavica,,Dracocephalum,L,Moldavian dragonhead,32489,1,500,1,1,1,9805
1034114,Dracocephalum moldavica L.,Dracocephalum moldavica,moldavica,,Dracocephalum,L.,Moldavian dragonhead,32489,5,2500,5,2,1,1557
1034115,Dracocephalum moldavica L.,Dracocephalum moldavica,moldavica,,Dracocephalum,L.,Moldavian dragonhead,32489,1,500,1,0,0,1557
1034116,Dracocephalum nutans L.,Dracocephalum nutans,nutans,,Dracocephalum,,,,1,500,1,0,0,10542
1034117,Dracocephalum ruyschiana L.,Dracocephalum ruyschiana,ruyschiana,,Dracocephalum,L.,dragonhead,,2,1000,2,2,1,1558
1034118,Dryas octopetala L.,Dryas octopetala,octopetala,,Dryas,,,,1,500,1,1,1,10530
1034119,Duchesnea indica,Duchesnea indica,indica,,Duchesnea,Andr Focke,Indian strawberry,25163,2,1000,1,2,1,9806
1034120,Duchesnea indica (Andrews) Focke,Duchesnea indica,indica,,Duchesnea,,,,1,500,1,0,0,10465
1034121,Dunbaria circinalis,Dunbaria circinalis,circinalis,,Dunbaria,,,,1,1000,1,1,1,1559
1034122,Dunbaria incana,Dunbaria incana,incana,,Dunbaria,,,,2,1800,2,2,1,6550
1034123,Dunbaria nivea,Dunbaria nivea,nivea,,Dunbaria,,,,5,4800,4,3,1,1560
1034124,Dunbaria sp.,Dunbaria sp.,sp.,,Dunbaria,,,,4,4000,3,2,1,1561
1034125,Dunbaria villosa,Dunbaria villosa,villosa,,Dunbaria,,,,1,1000,1,1,1,5981
1034126,Dysolobium apioides,Dysolobium apioides,apioides,,Dysolobium,,,,2,2000,2,1,1,1562
1034127,Dysolobium grande,Dysolobium grande,grande,,Dysolobium,,,,2,200,2,1,1,6551
1034128,Dysolobium sp.,Dysolobium sp.,sp.,,Dysolobium,,,,1,1000,1,1,1,9313
1034129,Dysphania ambrosioides (L.) Mosyakin & Clemants,Dysphania ambrosioides,ambrosioides,,Dysphania,,,,1,1000,1,1,1,9209
1034130,Dysphania graveolens,Dysphania graveolens,graveolens,,Dysphania,,,,1,400,1,1,1,10672
1034131,Dyssodia tenuiloba (DC.) B. L. Rob.,Dyssodia tenuiloba,tenuiloba,,Dyssodia,,,,1,500,1,0,0,8672
1034132,Ebenopsis ebano,Ebenopsis ebano,ebano,,Ebenopsis,Berl Barneby & Grimes,Texas ebony,565147,2,400,1,1,1,6552
1034133,Ebenus macrophylla Jaub. & Spach,Ebenus macrophylla,macrophylla,,Ebenus,Jaub. & Spach,,,1,300,1,1,1,1563
1034134,Ecballium elaterium (L.) A. Rich.,Ecballium elaterium,elaterium,,Ecballium,,,,2,1300,2,2,1,8272
1034135,Ecballium elaterium (L.) A.Rich.,Ecballium elaterium,elaterium,,Ecballium,(L.) A.Rich.,squirting cucumber,502196,2,1000,2,1,1,1564
1034136,Echinacea angustifolia,Echinacea angustifolia,angustifolia,,Echinacea,DC,blacksamson echinacea,37276,1,200,1,1,1,10746
1034137,Echinacea angustifolia DC.,Echinacea angustifolia,angustifolia,,Echinacea,DC.,blacksamson echinacea,37276,16,6200,6,3,2,1565
1034138,Echinacea angustifolia var. angustifolia,Echinacea angustifolia,angustifolia,var. angustifolia,Echinacea,DC,blacksamson echinacea,527801,27,12200,4,1,1,1566
1034139,Echinacea angustifolia var. strigosa,Echinacea angustifolia,angustifolia,,Echinacea,R L McGregor,strigose blacksamson,527802,1,400,1,1,1,5982
1034140,Echinacea atrorubens,Echinacea atrorubens,atrorubens,,Echinacea,Nutt,Topeka purple coneflower,37277,3,1200,1,1,1,1567
1034141,Echinacea pallida,Echinacea pallida,pallida,,Echinacea,Nutt Nutt,pale purple coneflower,37279,11,5000,2,1,1,1568
